url,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_and_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_slash_domain,qty_questionmark_domain,qty_equal_domain,qty_at_domain,qty_and_domain,qty_exclamation_domain,qty_space_domain,qty_tilde_domain,qty_comma_domain,qty_plus_domain,qty_asterisk_domain,qty_hashtag_domain,qty_dollar_domain,qty_percent_domain,qty_dot_path,qty_hyphen_path,qty_underline_path,qty_slash_path,qty_questionmark_path,qty_equal_path,qty_at_path,qty_and_path,qty_exclamation_path,qty_space_path,qty_tilde_path,qty_comma_path,qty_plus_path,qty_asterisk_path,qty_hashtag_path,qty_dollar_path,qty_percent_path,qty_dot_query,qty_hyphen_query,qty_underline_query,qty_slash_query,qty_questionmark_query,qty_equal_query,qty_at_query,qty_and_query,qty_exclamation_query,qty_space_query,qty_tilde_query,qty_comma_query,qty_plus_query,qty_asterisk_query,qty_hashtag_query,qty_dollar_query,qty_percent_query,length_url,https,domain_in_ip,qty_vowels_domain,server_client_domain,qty_params,email_in_url,time_domain_activation,time_domain_expiration,domain_spf,qty_mx_servers,qty_nameservers,ttl_hostname,qty_ip_resolved,url_shortened,google_safe_browsing,tld,qty_tls,asn,phishing,redirect_count
http://wpengine.com/2013/05/14/our-message-to-president-obama-creating-jobs-that-are-worth-having/,1,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,4,0,0,0,5153,324,1,4,2,300,2,0,0.0,0,1,13335,1,2
https://docs.google.com/presentation/d/e/2PACX0vTN0GFdgteTARVPf1RBXsn89GfnS2TKIuu2BlAF0R5xeHYZfWzKzBDFt4IAjZPSJrd6JFbxbMedmW4a/pub?start=false&loop=false&delayms=3000,2,0,0,7,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,166,1,0,4,0,3,0,9713,1607,1,1,4,104,1,0,0.0,0,1,15169,1,0
"https://people.com/style/kate-moss-shares-her-carefree-beauty-routine-vogue/
",1,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,0,4,0,0,0,10914,42,1,5,8,0,4,0,0.0,0,1,54113,0,0
"https://people.com/sports/heisman-winner-caleb-williams-2024-nfl-draft-miami-dolphins/
",1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,4,0,0,0,10914,42,1,5,8,0,4,0,0.0,0,1,54113,0,0
"https://www.linkedin.com/learning/train-the-trainer/learning-assumptions?trk=learning-topics_learning-search-card_search-card
",2,7,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126,1,0,4,0,1,0,7839,196,1,4,8,0,1,0,0.0,0,1,8068,0,0
http://thenextweb.com/entrepreneur/2014/06/17/everything-need-know-throw-awesome-startup-party/gtm.js,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,4,0,0,0,5739,104,1,7,2,300,2,0,0.0,0,1,13335,1,0
https://www.wanhsyan.com.tw/a1/,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,3,0,0,0,8603,227,1,1,2,300,1,0,0.0,0,1,3462,1,1
http://site9613567.92.webydo.com/,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,3,0,0,0,5065,413,1,5,2,300,2,0,0.0,0,1,396982,1,0
http://putlocker.is/watch-geordie-shore-tvshow-season-3-episode-8-online-free-putlocker.html,2,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,4,0,0,0,1592,234,1,1,2,3600,1,0,0.0,0,1,133618,1,1
"http://www.nhtsa.gov/
",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,0,0,9338,528,0,0,0,0,1,0,0.0,0,1,16625,0,1
https://att009084.weeblysite.com/,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,5,0,0,0,4139,243,0,0,0,0,2,0,0.0,0,1,13335,1,0
"https://www.google.com/url?q=http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2021RS/PrintFiles/SB189-enr.pdf&sa=D&source=editors&ust=1677775893211231&usg=AOvVaw2orkEbU5IfxLnvcDHimHeC
",7,1,0,10,1,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,7,0,5,0,4,0,0,0,0,0,0,0,0,0,204,1,0,4,0,5,0,9713,1607,1,1,4,104,1,0,0.0,1,1,15169,0,0
http://lifehacker.com/5820128/develop-a-list-of-sound-bites-for-a-more-effective-job-interview,1,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,5,0,0,0,7163,1967,1,5,2,300,2,0,0.0,0,1,13335,1,2
http://screenrant.com/batman-vs-superman-difference-between-ben-affleck-christian-bale/?replytocom=1531367,1,8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106,0,0,4,0,1,0,7438,962,1,5,6,46366,1,0,0.0,0,1,14618,1,1
http://mic.com/articles/116502/20-devastating-photos-of-the-7-9-magnitude-earthquake-that-just-hit-nepal,1,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,2,0,0,0,11159,2353,1,5,4,60,4,0,0.0,0,1,-1,1,2
"https://people.com/tv/quinta-brunson-people-of-the-year-2022/
",1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,4,0,0,0,10914,42,1,5,8,0,4,0,0.0,0,1,54113,0,0
https://tinyurl.com/ddfgfdsgsdfdsg,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,3,0,0,0,8118,1743,1,5,4,92,3,1,0.0,0,1,13335,1,1
http://udn.com/news/story/7098/898074-%E8%81%AF%E7%99%BC%E7%A7%91%EF%BC%9A%E6%9C%AA%E8%A8%88%E7%95%AB%E6%8E%A8%E8%87%AA%E4%B8%BB%E6%9E%B6%E6%A7%8B%E6%88%96%E6%90%B6%E9%80%B2Win-10%E5%B8%82%E5%A0%B4,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,2,0,0,0,9353,872,1,7,6,20,1,0,0.0,0,1,20940,1,1
https://pub-919ef7c6aa5b4bacb0c29c0b017dcd46.r2.dev/index.html,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,1,0,0,0,605,490,0,0,0,0,2,0,0.0,0,1,13335,1,0
http://plarium.com/en/strategy-games/stormfall-age-of-war/news/new-legendary-units-coming-soon/,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,4,0,0,0,5129,349,1,1,2,160,2,0,0.0,0,1,13335,1,1
http://popupads.ir/blog/?tag=%da%a9%d8%b3%d8%a8-%d8%af%d8%b1%d8%a2%d9%85%d8%af-%d8%a7%d8%b2-%d8%b3%d8%a7%db%8c%d8%aa-%d9%be%d8%a7%d9%be-%d8%a2%d9%be,1,5,0,4,1,1,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,148,0,0,4,0,1,0,0,0,0,0,0,0,-1,0,0.0,0,1,-1,1,-1
https://cloudflare-ipfs.com/ipfs/bafybeid3zl2zumucau3btfdk676rawsov4bauryqdguu34sct5ks46eozy/,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,6,0,0,0,2151,2962,0,0,0,0,2,0,0.0,0,1,13335,1,0
"https://security.googleblog.com/2022/08/announcing-open-sourcing-of-paranoids.html
",3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,5,0,0,0,7965,70,1,0,0,0,1,0,0.0,0,1,15169,0,0
http://couchtuner.eu.com/2014/08/anger-management-s2-e70-charlie-and-the-wardens-dirty-secret.html,3,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,3,0,0,0,10552,2380,1,1,4,600,1,0,0.0,0,1,-1,1,-1
"https://www.minderoo.org/generation-one/#resources
",2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,5,0,0,0,5393,85,1,3,4,0,3,0,0.0,0,1,16509,0,0
http://otomoto.pl/oferta/trak-tasmowy-tartak-pila-tasmowa-10m-torowiska-ID15HVhh.html,2,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,4,0,0,0,7249,45,1,5,4,34,1,0,0.0,0,1,16509,1,1
https://account-bitpanda-confirm.firebaseapp.com/,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,6,0,0,0,4204,178,0,0,0,0,1,0,1.0,0,1,54113,1,0
"https://people.com/movies/jay-ellis-says-top-gun-maverick-group-chat-is-on-fire-all-the-time-after-oscar-nominations/
",1,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,0,4,0,0,0,10914,42,1,5,8,0,4,0,0.0,0,1,54113,0,0
"https://nilppa.org/
",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,15169,0,0
http://extratorrent.cc/torrent_download/4191028/The.Originals.S02.HDTV.x264-LOL.torrent,6,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,4,0,0,0,4886,227,0,1,3,0,-1,0,0.0,0,1,-1,1,-1
"https://www.addtoany.com/add_to/copy_link?linkurl=https%3A%2F%2Fglobalfishingwatch.org%2Fresearch%2Fcollaborative-initiative-against-illegal-fishing%2F&linkname=International%20Organizations%20Launch%20Collaborative%20Initiative%20in%20Fight%20Against%20Illegal%20Fishing
",3,4,2,4,1,2,0,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,15,272,1,0,4,0,2,0,6615,324,1,5,2,0,3,0,0.0,1,1,13335,0,0
https://cloudflare-ipfs.com/ipfs/bafkreicnpxief5bs2oiq347owp7nq3m466lma7op452zsabuixlui45udi,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0,6,0,0,0,2151,2962,0,0,0,0,2,0,0.0,0,1,13335,1,0
http://tinyurl.com/btmail2229,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3,0,0,0,8118,1743,1,5,4,92,3,1,0.0,0,1,13335,1,2
"https://shareasale.com/r.cfm?b=1657269&u=1772040&m=103058&urllink=https%3A%2F%2Faboutface.com%2Fcollections%2Flip%2Fproducts%2Fcherry-pick-lip-butter-color%3Fvariant%3D41221414420620&afftrack=PEOWeTriedaTonofBeautyProductsLastMonthTheseWeretheBesttgubbiotShoAff13976963202303I
",3,4,0,3,1,5,0,4,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,277,1,0,6,0,5,0,8851,280,1,1,2,0,2,0,0.0,1,1,13335,0,1
"https://perscholas.org/about/board-staff/donovan-lias/
",1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,4,0,0,0,10345,2802,1,5,2,0,2,0,0.0,0,1,13335,0,0
"https://people.com/author/glenn-garner/
",1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,4,0,0,0,10914,42,1,5,8,0,4,0,0.0,0,1,54113,0,0
http://distractify.com/post/related/id/55535dbf4a0c4bd61746c509/skip/30/limit/10/back/0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,4,0,0,0,4098,284,1,5,4,600,1,0,0.0,0,1,54113,1,2
"https://www.copernicus.eu/en
",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,6,0,0,0,0,0,1,2,4,60,4,0,0.0,0,1,8068,0,0
https://uspm.usspzt.top/pg?do=index,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,1,0,2,0,1,0,0,0,0,0,0,0,-1,0,0.0,0,1,-1,1,-1
"https://www.w3.org/WAI/standards-guidelines/wcag/wcag3-intro/
",2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,1,0,0,0,10880,1902,1,2,2,0,2,0,0.0,0,1,13335,0,0
http://motthegioi.vn/van-hoa-giai-tri/vo-duy-nhan-roi-chung-ta-se-gap-lai-anh-ay-186962.html,2,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,5,0,0,0,0,0,0,0,0,0,-1,0,0.0,0,1,-1,1,-1
https://cloudflare-ipfs.com/ipfs/bafybeidkwcaqp7hverwv7ohjpj3cw2hsguxnb5izxludmkq6fumxj7f55i,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0,6,0,0,0,2151,2962,0,0,0,0,2,0,0.0,0,1,13335,1,1
https://cloudflare-ipfs.com/ipfs/bafybeicixq4gzluszybetxpzqg2r3v2cfyrbe6ne3z5bymiriytrare2om/?openboxmailer/auto/eMail.web/987FTmail.authenticate/checking_auth0/authenticate-userid/84778949884903948993839/#rosacabau@newgrafic.com,4,2,1,12,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,6,0,0,1,2151,2962,0,0,0,0,2,0,0.0,0,1,13335,1,0
"https://medium.com/tag/programming?source=post_page-----20a79a76275---------------programming-----------------
",1,37,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,111,1,0,4,0,1,0,9459,36,1,5,2,300,2,0,0.0,0,1,13335,0,0
"https://people.com/music/omar-apollo-grammys-best-new-artist-interview/
",1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,4,0,0,0,10914,42,1,5,8,0,4,0,0.0,0,1,54113,0,0
http://searchengineland.com/google-cites-local-inventory-ad-successes-after-walmart-drops-out-217113,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,7,0,0,0,6476,98,1,3,3,60,2,0,0.0,0,1,209242,1,0
"https://www.google.com/url?q=http://ed.sc.gov/educators/educator-preparation/approved-educator-programs/approved-educator-preparation-programs/&sa=D&source=editors&ust=1677775893364064&usg=AOvVaw0ANrxNoX6U7Di60a-dxetb
",4,7,0,10,1,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,7,0,5,0,4,0,0,0,0,0,0,0,0,0,218,1,0,4,0,5,0,9713,1607,1,1,4,104,1,0,0.0,1,1,15169,0,0
https://identification-client-org.hubside.fr/,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,3,0,0,0,0,0,1,3,4,300,1,0,0.0,0,1,396982,1,0
"https://www.microsoft.com/en-us/education/remote-learning/higher-education-it
",2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0,4,0,0,0,12041,378,1,1,4,0,5,0,0.0,0,1,16625,0,0
"https://www.muzemerch.com/partner/georgia-aquarium
",2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,4,0,0,0,1409,51,1,5,4,0,1,0,0.0,0,1,30148,0,0
https://inc005697.weeblysite.com/,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,5,0,0,0,4139,243,0,0,0,0,2,0,0.0,0,1,-1,1,0
"https://www.addtoany.com/add_to/copy_link?linkurl=https%3A%2F%2Fglobalfishingwatch.org%2Fdatasets-and-code-transshipment%2F&linkname=Datasets%20and%20Code%3A%20Transshipment
",3,3,2,4,1,2,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,174,1,0,4,0,2,0,6615,324,1,5,2,0,3,0,0.0,1,1,13335,0,0
http://elitedaily.com/life/culture/alone-not-lonely-5-reasons-id-rather-know-me-than-get-to-know-you/1002741/,1,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,6,0,0,0,4616,2323,1,5,4,60,4,0,0.0,0,1,-1,1,3
"https://www.thinkwithgoogle.com/future-of-marketing/privacy-and-trust/future-of-ad-measurement/
",2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0.0,0,1,15169,0,0
"https://community.looker.com/dashboards-looks-7/merge-query-tile-visible-for-me-not-for-other-users-32082
",2,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0,4,0,0,0,9798,62,1,5,4,0,1,0,0.0,0,1,16625,0,7
"https://people.com/movies/jennifer-lopez-and-ben-affleck-photos-around-the-world/
",1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,4,0,0,0,0,0,1,5,8,0,4,0,0.0,0,1,54113,0,0
